"","time","gFx","gFy","gFz","ax","ay","az","wx","wy","wz","gN","gNm","gNsd","dt","switch","pid"
"4702",34.530264,0.4314,0.4143,0.8344,-0.0415,0.0296,0.0854,0.0043,0.0397,3e-04,0.25397381,0.245929998,0.0211444320040628,0,0,0
"4703",34.547431,0.4373,0.42,0.8322,-0.0415,0.0296,0.0854,0.0043,0.0397,3e-04,0.26018813,0.243986921,0.0212157893552396,0,0,0
"4704",34.548792,0.4373,0.42,0.8322,-0.0415,0.0296,0.0854,0.0105,-0.0289,0.0409,0.26018813,0.241422412,0.02058027133193,0,0,0
"4705",34.579187,0.4353,0.4246,0.8317,-0.0415,0.0296,0.0854,0.0105,-0.0289,0.0409,0.26149614,0.238857903,0.0195542965889875,0,0,0
"4706",34.581244,0.4341,0.4224,0.8305,-0.0415,0.0296,0.0854,0.0105,-0.0289,0.0409,0.25659482,0.236510484,0.017871267812843,0,0,0
"4707",34.58314,0.4341,0.4224,0.8305,-0.0403,0.014,-0.0251,0.0105,-0.0289,0.0409,0.25659482,0.234653197,0.0164615671795104,0,0,0
"4708",34.584603,0.4341,0.4224,0.8305,-0.0522,0.0168,-0.016,0.0105,-0.0289,0.0409,0.25659482,0.230969003,0.0150691020103308,0,0,0
"4709",34.59828,0.427,0.4178,0.8192,-0.0522,0.0168,-0.016,0.0105,-0.0289,0.0409,0.22797448,0.22578479,0.0141639308914604,0,0,0
"4710",34.629296,0.427,0.4178,0.8192,-0.0522,0.0168,-0.016,0.0212,0.0272,0.0148,0.22797448,0.222628294,0.0168787490320397,0,0,0
"4711",34.632427,0.4255,0.4163,0.8021,-0.0522,0.0168,-0.016,0.0212,0.0272,0.0148,0.19772035,0.219471798,0.0186286435819071,0,0,0
"4712",34.649032,0.4412,0.4156,0.8168,-0.0522,0.0168,-0.016,0.0212,0.0272,0.0148,0.23454304,0.219340715,0.0188025075285164,0,0,0
"4713",34.651928,0.4412,0.4156,0.8168,0.1355,0.0798,0.0971,0.0212,0.0272,0.0148,0.23454304,0.215527363,0.0192386217114388,0,0,0
"4714",34.653864,0.4412,0.4156,0.8168,0.128,0.0628,0.0865,0.0212,0.0272,0.0148,0.23454304,0.214841787,0.0185971579470371,0,0,0
"4715",34.664461,0.4395,0.4139,0.8207,0.128,0.0628,0.0865,0.0212,0.0272,0.0148,0.23802195,0.214156211,0.0179036176651185,0,0,0
"4716",34.709201,0.4395,0.4139,0.8207,0.128,0.0628,0.0865,0.0196,0.0075,0.0111,0.23802195,0.211507745,0.0158184043904745,0,0,0
"4717",34.712146,0.4314,0.4124,0.8146,0.128,0.0628,0.0865,0.0196,0.0075,0.0111,0.21975288,0.206820359,0.0139195859890232,0,0,0
"4718",34.713634,0.4287,0.4104,0.8078,0.128,0.0628,0.0865,0.0196,0.0075,0.0111,0.20475269,0.205061851,0.0131962392324678,0,0,0
"4719",34.720747,0.4214,0.4034,0.81,0.128,0.0628,0.0865,0.0196,0.0075,0.0111,0.19640952,0.206732775,0.0141743653962169,0,0,0
"4720",34.723121,0.4214,0.4034,0.81,0.0919,0.009,-0.0803,0.0196,0.0075,0.0111,0.19640952,0.209238016,0.0143597810181672,0,0,0
"4721",34.725351,0.4214,0.4034,0.81,0.0885,0.0058,-0.0738,0.0196,0.0075,0.0111,0.19640952,0.214450515,0.0181468468973032,0,0,0
"4722",34.749166,0.4214,0.4034,0.81,0.0885,0.0058,-0.0738,-0.0192,0.0406,-0.0023,0.19640952,0.219178109,0.0190597759375372,0,0,0
"4723",34.752124,0.4126,0.4036,0.8334,0.0885,0.0058,-0.0738,-0.0192,0.0406,-0.0023,0.22768728,0.223905703,0.0186433654770568,0,0,0
"4724",34.789455,0.4126,0.4036,0.8334,0.0541,-0.0492,-0.0967,-0.0192,0.0406,-0.0023,0.22768728,0.225505521,0.0196624853544931,0,0,0
"4725",34.79271,0.3996,0.4112,0.8263,0.0541,-0.0492,-0.0967,-0.0192,0.0406,-0.0023,0.21153729,0.226359706,0.0199512165330823,0,0,0
"4726",34.794509,0.4048,0.4104,0.8117,0.0541,-0.0492,-0.0967,-0.0192,0.0406,-0.0023,0.19114809,0.226946866,0.019548870080113,0,0,0
"4727",34.800763,0.417,0.4122,0.8114,0.0541,-0.0492,-0.0967,-0.0192,0.0406,-0.0023,0.2021678,0.229572946,0.0155630707984448,0,0,0
"4728",34.829625,0.4275,0.4122,0.8178,0.0541,-0.0492,-0.0967,-0.0192,0.0406,-0.0023,0.22146193,0.232112777,0.0123304523773038,0,0,0
"4729",34.832796,0.4275,0.4122,0.8178,0.0541,-0.0492,-0.0967,0.0015,0.0091,0.0316,0.22146193,0.232723195,0.0118877436421105,0,0,0
"4730",34.855986,0.4223,0.4161,0.8349,0.0541,-0.0492,-0.0967,0.0015,0.0091,0.0316,0.24853451,0.233333613,0.0113916118021337,0,0,0
"4731",34.862386,0.4167,0.4209,0.8324,0.0541,-0.0492,-0.0967,0.0015,0.0091,0.0316,0.24368546,0.231236773,0.0101442310723825,0,0,0
"4732",34.863946,0.4167,0.4209,0.8324,-0.1324,-0.0431,-0.0068,0.0015,0.0091,0.0316,0.24368546,0.229980452,0.00916156645625968,0,0,0
"4733",34.865322,0.4167,0.4209,0.8324,-0.1343,-0.0368,0.0018,0.0015,0.0091,0.0316,0.24368546,0.226528947,0.00989674713958306,0,0,0
"4734",34.911063,0.4236,0.4209,0.8244,-0.1343,-0.0368,0.0018,0.0015,0.0091,0.0316,0.23622913,0.224059735,0.00804832481557805,0,0,0
"4735",34.91389,0.4206,0.4183,0.8158,-0.1343,-0.0368,0.0018,0.0015,0.0091,0.0316,0.21740889,0.222336156,0.00691894925364825,0,0,0
"4736",34.916196,0.4206,0.4183,0.8158,-0.1343,-0.0368,0.0018,-0.014,-0.0027,0.0213,0.21740889,0.222494601,0.00681087487744486,0,0,0
"4737",34.931997,0.4177,0.4131,0.8261,-0.1343,-0.0368,0.0018,-0.014,-0.0027,0.0213,0.22756611,0.225000429,0.00899221555812635,0,0,0
"4738",34.935054,0.4177,0.4131,0.8261,0.0085,0.04,0.0379,-0.014,-0.0027,0.0213,0.22756611,0.226490535,0.0105621947900637,0,0,0
"4739",34.936799,0.4177,0.4131,0.8261,0,0.0355,0.0376,-0.014,-0.0027,0.0213,0.22756611,0.227409871,0.0110548230132769,0,0,0
"4740",34.950063,0.4177,0.4131,0.8261,0,0.0355,0.0376,-0.0019,-0.03,3e-04,0.22756611,0.226108663,0.0117766191210165,0,0,0
"4741",34.950973,0.4177,0.4136,0.828,0,0.0355,0.0376,-0.0019,-0.03,3e-04,0.23112225,0.226267673,0.0118091742605852,0,0,0
"4742",34.997649,0.4148,0.4156,0.8151,0,0.0355,0.0376,-0.0019,-0.03,3e-04,0.20917041,0.226071069,0.0117355091130158,0,0,0
"4743",35.000484,0.4206,0.4153,0.8183,0,0.0355,0.0376,-0.0019,-0.03,3e-04,0.21899334,0.228069649,0.0101293970834437,0,0,0
"4744",35.002179,0.4206,0.4153,0.8183,-0.0206,0.0385,0.0145,-0.0019,-0.03,3e-04,0.21899334,0.229716117,0.0098236802318944,0,0,0
"4745",35.004022,0.4206,0.4153,0.8183,-0.0285,0.0337,0.0184,-0.0019,-0.03,3e-04,0.21899334,0.229971957,0.00954269239806634,0,0,0
"4746",35.005502,0.4333,0.4068,0.8302,-0.0285,0.0337,0.0184,-0.0019,-0.03,3e-04,0.24246717,0.230486228,0.00900894516271079,0,0,0
"4747",35.029906,0.4333,0.4068,0.8302,-0.0285,0.0337,0.0184,0.0089,-0.0241,0.0125,0.24246717,0.228491844,0.00823636202363269,0,0,0
"4748",35.032145,0.4241,0.4129,0.8285,-0.0285,0.0337,0.0184,0.0089,-0.0241,0.0125,0.23675947,0.22649746,0.00675834201911818,0,0,0
"4749",35.054566,0.4145,0.4153,0.8187,-0.0285,0.0337,0.0184,0.0089,-0.0241,0.0125,0.21455403,0.225073846,0.00578594824105249,0,0,0
"4750",35.064363,0.4194,0.4143,0.8256,-0.0285,0.0337,0.0184,0.0089,-0.0241,0.0125,0.22915621,0.225870776,0.0046041334373056,0,0,0
"4751",35.070089,0.4194,0.4143,0.8256,-0.0208,-0.0058,0.0032,0.0089,-0.0241,0.0125,0.22915621,0.223911052,0.00673018209451655,0,0,0
"4752",35.110636,0.4194,0.4143,0.8256,-0.0208,-0.0058,0.0032,0.0138,0.0217,0.0186,0.22915621,0.223106529,0.00651079707881105,0,0,0
"4753",35.114345,0.4204,0.4131,0.8295,-0.0208,-0.0058,0.0032,0.0138,0.0217,0.0186,0.23545802,0.221843314,0.00643158390708647,0,0,0
"4754",35.116302,0.4223,0.4129,0.8202,-0.0208,-0.0058,0.0032,0.0138,0.0217,0.0186,0.22155174,0.219949918,0.00446433027834042,0,0,0
"4755",35.132532,0.4385,0.4122,0.8136,-0.0208,-0.0058,0.0032,0.0138,0.0217,0.0186,0.22413605,0.21944715,0.00454624529089915,0,0,0
"4756",35.143864,0.4405,0.4148,0.8102,-0.0208,-0.0058,0.0032,0.0138,0.0217,0.0186,0.22252333,0.218232764,0.0047709587672226,0,0,0
"4757",35.14608,0.4405,0.4148,0.8102,-0.0322,0.0032,0.035,0.0138,0.0217,0.0186,0.22252333,0.21717965,0.0048797056412361,0,0,0
"4758",35.149136,0.4405,0.4148,0.8102,-0.0329,0.0048,0.0323,0.0138,0.0217,0.0186,0.22252333,0.215330654,0.00600356971699928,0,0,0
"4759",35.152043,0.4405,0.4148,0.8102,-0.0329,0.0048,0.0323,0.026,-0.0036,0.049,0.22252333,0.215522451,0.00628302002513374,0,0,0
"4760",35.198627,0.4306,0.4119,0.809,-0.0329,0.0048,0.0323,0.026,-0.0036,0.049,0.20955897,0.215714248,0.0065443170049046,0,0,0
"4761",35.202423,0.4304,0.4141,0.8151,-0.0329,0.0048,0.0323,0.026,-0.0036,0.049,0.22111098,0.216998984,0.00646223055648601,0,0,0
"4762",35.211407,0.4306,0.4107,0.8139,-0.0329,0.0048,0.0323,0.026,-0.0036,0.049,0.21652406,0.217128519,0.00656596358659212,0,0,0
"4763",35.214167,0.4306,0.4107,0.8139,0.0633,-0.0017,-0.0442,0.026,-0.0036,0.049,0.21652406,0.218408326,0.0076007793412418,0,0,0
"4764",35.215731,0.4306,0.4107,0.8139,0.0527,-3e-04,-0.0381,0.026,-0.0036,0.049,0.21652406,0.219688133,0.00829409575251779,0,0,0
"4765",35.231005,0.4201,0.4073,0.8183,0.0527,-3e-04,-0.0381,0.026,-0.0036,0.049,0.21199219,0.221626532,0.00962998016539409,0,0,0
"4766",35.233469,0.4201,0.4073,0.8183,0.0527,-3e-04,-0.0381,-0.0039,-1e-04,0.0166,0.21199219,0.220005382,0.0123986307109739,0,0,0
"4767",35.256579,0.418,0.4051,0.8156,0.0527,-3e-04,-0.0381,-0.0039,-1e-04,0.0166,0.20403337,0.218384232,0.0144525183303616,0,0,0
"4768",35.264063,0.4355,0.4056,0.8187,0.0527,-3e-04,-0.0381,-0.0039,-1e-04,0.0166,0.2244413,0.217558964,0.0155564912242426,0,0,0
"4769",35.280778,0.4355,0.4056,0.8187,0.0263,-0.0084,-0.0648,-0.0039,-1e-04,0.0166,0.2244413,0.215759979,0.0157115902760792,0,0,0
"4770",35.283817,0.4343,0.4078,0.817,0.0263,-0.0084,-0.0648,-0.0039,-1e-04,0.0166,0.22240633,0.217107862,0.0170594571141032,0,0,0
"4771",35.284913,0.4343,0.4078,0.817,0.015,7e-04,-0.0574,-0.0039,-1e-04,0.0166,0.22240633,0.21560295,0.0172032927831725,0,0,0
"4772",35.311667,0.4255,0.4058,0.8268,0.015,7e-04,-0.0574,-0.0039,-1e-04,0.0166,0.22932213,0.21370252,0.0174165938461795,0,0,0
"4773",35.31456,0.4255,0.4058,0.8268,0.015,7e-04,-0.0574,-0.0125,-0.0145,0.0297,0.22932213,0.21111051,0.0167497342934547,0,0,0
"4774",35.331761,0.4241,0.4068,0.831,0.015,7e-04,-0.0574,-0.0125,-0.0145,0.0297,0.23590805,0.2085185,0.0155833058559365,0,0,0
"4775",35.350961,0.4216,0.4078,0.8073,0.015,7e-04,-0.0574,-0.0125,-0.0145,0.0297,0.19578069,0.205267898,0.0122740986319039,0,0,0
"4776",35.353086,0.4216,0.4078,0.8073,-0.0119,-0.0427,-0.0091,-0.0125,-0.0145,0.0297,0.19578069,0.207488831,0.0123756091373048,0,0,0
"4777",35.354648,0.4216,0.4078,0.8073,-0.0119,-0.0427,-0.0091,-0.0024,-0.0067,0.0178,0.19578069,0.208950375,0.0116829031153992,0,0,0
"4778",35.398136,0.4233,0.407,0.8134,-0.0119,-0.0427,-0.0091,-0.0024,-0.0067,0.0178,0.20645145,0.209617867,0.0110186606392146,0,0,0
"4779",35.400148,0.428,0.4058,0.8307,-0.0119,-0.0427,-0.0091,-0.0024,-0.0067,0.0178,0.23792013,0.209218283,0.0112169167655387,0,0,0
"4780",35.422533,0.4209,0.4082,0.8146,-0.0119,-0.0427,-0.0091,-0.0024,-0.0067,0.0178,0.20735721,0.205671831,0.00503915229352107,0,0,0
"4781",35.425842,0.4263,0.4075,0.8097,-0.0119,-0.0427,-0.0091,-0.0024,-0.0067,0.0178,0.20340203,0.204244425,0.00635782117284994,0,0,0
"4782",35.427605,0.4263,0.4075,0.8097,-0.0502,-0.0295,0.0063,-0.0024,-0.0067,0.0178,0.20340203,0.203212537,0.00728021300388643,0,0,0
"4783",35.429054,0.4263,0.4075,0.8097,-0.0502,-0.0168,0.0038,-0.0024,-0.0067,0.0178,0.20340203,0.202379745,0.00771921249381664,0,0,0
"4784",35.431401,0.4263,0.4075,0.8097,-0.0502,-0.0168,0.0038,-0.0201,-0.0088,0.0305,0.20340203,0.199381114,0.0119453755466756,0,0,0
"4785",35.455627,0.4319,0.4029,0.818,-0.0502,-0.0168,0.0038,-0.0201,-0.0088,0.0305,0.21799002,0.196382483,0.0143462887725735,0,0,0
"4786",35.464124,0.4243,0.406,0.8158,-0.0502,-0.0168,0.0038,-0.0201,-0.0088,0.0305,0.21039613,0.189208154,0.0193916996034181,0,0,0
"4787",35.491632,0.4192,0.4019,0.8156,-0.0502,-0.0168,0.0038,-0.0201,-0.0088,0.0305,0.20245561,0.182793214,0.0220342692556594,0,0,0
"4788",35.494851,0.4192,0.4019,0.8156,-0.0387,1e-04,-0.0014,-0.0201,-0.0088,0.0305,0.20245561,0.177172326,0.0235765256414418,0,0,0
"4789",35.497198,0.4192,0.4019,0.8156,-0.0518,0.0115,0.0022,-0.0201,-0.0088,0.0305,0.20245561,0.172526635,0.0225977545378652,0,0,0
"4790",35.511799,0.4175,0.3999,0.8117,-0.0518,0.0115,0.0022,-0.0201,-0.0088,0.0305,0.19308315,0.16427688,0.0253487969224976,0,0,0
"4791",35.513846,0.4175,0.3999,0.8117,-0.0518,0.0115,0.0022,-0.0184,-0.0406,0.0409,0.19308315,0.152730055,0.0351666816100497,0,0,0
"4792",35.531747,0.4199,0.4019,0.8107,-0.0518,0.0115,0.0022,-0.0184,-0.0406,0.0409,0.19507411,0.14118323,0.0391732363539079,0,0,0
"4793",35.551403,0.4094,0.396,0.8056,-0.0518,0.0115,0.0022,-0.0184,-0.0406,0.0409,0.17341572,0.129437309,0.0388271397755978,0,0,0
"4794",35.552965,0.4094,0.396,0.8056,-0.0518,0.0115,0.0022,-0.0362,-0.0473,0.0703,0.17341572,0.122267155,0.0363444649798026,0,0,0
"4795",35.564625,0.384,0.3887,0.8048,-0.0518,0.0115,0.0022,-0.0362,-0.0473,0.0703,0.14624673,0.115157811,0.0319104229369163,0,0,0
"4796",35.566219,0.384,0.3887,0.8048,-0.0732,-0.0107,-0.0193,-0.0362,-0.0473,0.0703,0.14624673,0.110765366,0.0301289267957981,0,0,0
"4797",35.567508,0.384,0.3887,0.8048,-0.0896,0.0144,-0.0159,-0.0362,-0.0473,0.0703,0.14624673,0.106372921,0.0274655194904482,0,0,0
"4798",35.597852,0.3705,0.3821,0.8202,-0.0896,0.0144,-0.0159,-0.0362,-0.0473,0.0703,0.1559987,0.10820325,0.0308226936765873,0,0,0
"4799",35.632384,0.3481,0.3758,0.8109,-0.0896,0.0144,-0.0159,-0.0362,-0.0473,0.0703,0.11995806,0.124337146,0.0725718926408565,0,0,0
"4800",35.635338,0.3116,0.3755,0.7997,-0.0896,0.0144,-0.0159,-0.0362,-0.0473,0.0703,0.0776148999999999,0.144075106,0.0947125873212313,0,0,0
"4801",35.636623,0.3116,0.3755,0.7997,-0.0896,0.0144,-0.0159,-0.0779,-0.0538,0.1616,0.0776148999999999,0.201612712,0.183244491868897,0,0,0
"4802",35.638117,0.3116,0.3755,0.7997,-0.2672,-0.005,-0.0948,-0.0779,-0.0538,0.1616,0.0776148999999999,0.259150318,0.225454602118392,0,0,0
"4803",35.654613,0.2823,0.3885,0.8192,-0.2672,-0.005,-0.0948,-0.0779,-0.0538,0.1616,0.10171418,0.354540777,0.321467750539526,0,0,0
"4804",35.664112,0.242,0.4002,0.8268,-0.2672,-0.005,-0.0948,-0.0779,-0.0538,0.1616,0.10232228,0.447521308,0.370884637647552,0,0,0
"4805",35.794929,0.3527,1.1115,1.8833,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.10664843,4.511265762,0.164993821755715,0,0,0
"4806",35.796262,0.3761,1.1501,1.9199,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.35019723,4.559452007,0.0843531806592881,0,0,0
"4807",35.797566,0.4035,1.178,1.9293,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.47269474,4.583704538,0.0414683893744127,0,0,0
"4808",35.799089,0.4314,1.2132,1.9263,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.56859189,4.594759125,0.0146501683553236,0,0,0
"4809",35.802331,0.4515,1.2332,1.9224,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.62025625,4.595336633,0.0135786905711858,0,0,0
"4810",35.804103,0.4734,1.2479,1.9014,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.59668393,4.594500498,0.0120444787530147,0,0,0
"4811",35.807998,0.491,1.2655,1.8833,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.58939014,4.604967346,0.0359361159530086,0,0,0
"4812",35.809209,0.5096,1.2811,1.8696,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.59631353,4.616163573,0.0464477198259329,0,0,0
"4813",35.811349,0.5355,1.3036,1.8515,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.61418546,4.630424389,0.0596828082874425,0,0,0
"4814",35.814126,0.5693,1.3227,1.8232,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.59769602,4.647211396,0.0759887436922914,0,0,0
"4815",35.817354,0.604,1.3452,1.7928,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.58851088,4.669455952,0.090966096170726,0,0,0
"4816",35.818946,0.6397,1.3618,1.7689,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.59272254,4.700413158,0.110859362758246,0,0,0
"4817",35.824232,0.6573,1.3814,1.7444,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.58324061,4.743270589,0.142832328066322,0,0,0
"4818",35.824962,0.6666,1.3975,1.7254,-2.5273,0.9031,0.4661,-0.0742,0.0546,1.1445,4.57436697,4.798134709,0.176042304177855,0,0,0
"4819",35.83939,0.8201,1.4777,1.6858,-2.5273,0.9031,0.4661,0.9382,0.1742,2.225,4.89808294,5.253490986,0.181567580778024,0,0,0
"4820",35.841353,0.8513,1.485,1.7004,-2.5273,0.9031,0.4661,0.9382,0.1742,2.225,5.02129685,5.306700713,0.13876139782947,0,0,0
"4821",35.843811,0.8802,1.4879,1.7156,-2.5273,0.9031,0.4661,0.9382,0.1742,2.225,5.13188181,5.349572725,0.102196227438624,0,0,0
"4822",35.846762,0.9046,1.4875,1.7278,-2.5273,0.9031,0.4661,0.9382,0.1742,2.225,5.21625025,5.380590515,0.0711337512329134,0,0,0
"4823",35.850299,0.9301,1.4909,1.7381,-2.5273,0.9031,0.4661,0.9382,0.1742,2.225,5.30886043,5.401243012,0.042225144421187,0,0,0
"4824",35.852995,0.9526,1.4938,1.743,-2.5273,0.9031,0.4661,0.9382,0.1742,2.225,5.3769342,5.409243503,0.0279389257274841,0,0,0
"4825",35.856008,0.9526,1.4938,1.743,-3.6729,3.7273,3.8558,0.9382,0.1742,2.225,5.3769342,5.410436617,0.0266299651478714,0,0,0
"4826",35.857364,0.9526,1.4938,1.743,-3.7894,3.6102,3.9175,0.9382,0.1742,2.225,5.3769342,5.405120035,0.0372509601848072,0,0,0
"4827",35.858269,0.9731,1.4909,1.743,-3.7894,3.6102,3.9175,0.9382,0.1742,2.225,5.40775542,5.39965805,0.0450342014281993,0,0,0
"4828",35.858814,0.998,1.486,1.7366,-3.7894,3.6102,3.9175,0.9382,0.1742,2.225,5.41997956,5.395273089,0.0462758517766209,0,0,0
"4829",35.859484,1.0224,1.4831,1.7278,-3.7894,3.6102,3.9175,0.9382,0.1742,2.225,5.43018021,5.394848137,0.0460426872125635,0,0,0
"4830",35.861892,1.0469,1.4806,1.721,-3.7894,3.6102,3.9175,0.9382,0.1742,2.225,5.45001697,5.39565861,0.0467988523355621,0,0,0
"4831",35.864306,1.0699,1.4699,1.7137,-3.7894,3.6102,3.9175,0.9382,0.1742,2.225,5.44205971,5.396557891,0.0480296732293247,0,0,0
"4832",35.866588,1.0889,1.4625,1.7024,-3.7894,3.6102,3.9175,0.9382,0.1742,2.225,5.42277522,5.398202833,0.0500023640931485,0,0,0
"4833",35.869153,1.1022,1.4517,1.6931,-3.7894,3.6102,3.9175,0.9382,0.1742,2.225,5.38886534,5.40019552,0.0514660636730746,0,0,0
"4834",35.872753,1.1022,1.4517,1.6931,-3.7894,3.6102,3.9175,3.6402,0.4166,2.7412,5.38886534,5.404195581,0.0520388926002295,0,0,0
"4835",35.873832,1.1193,1.4342,1.6775,-3.7894,3.6102,3.9175,3.6402,0.4166,2.7412,5.32376838,5.406787044,0.0518355018668626,0,0,0
"4836",35.874974,1.1525,1.4239,1.6633,-3.7894,3.6102,3.9175,3.6402,0.4166,2.7412,5.32231435,5.413207843,0.0437565862599385,0,0,0
"4837",35.876847,1.1857,1.4146,1.6604,-3.7894,3.6102,3.9175,3.6402,0.4166,2.7412,5.36390581,5.41655451,0.0367513577982794,0,0,0
"4838",35.87912,1.2258,1.4102,1.6506,-3.7894,3.6102,3.9175,3.6402,0.4166,2.7412,5.41573004,5.412105245,0.0454881637570392,0,0,0
"4839",35.88407,1.2567,1.4058,1.6379,-3.7894,3.6102,3.9175,3.6402,0.4166,2.7412,5.43828494,5.394061278,0.0719699557758402,0,0,0
"4840",35.885066,1.286,1.4043,1.6227,-3.7894,3.6102,3.9175,3.6402,0.4166,2.7412,5.45900978,5.363468785,0.107388125725724,0,0,0
"4841",35.886715,1.3148,1.3897,1.612,-3.7894,3.6102,3.9175,3.6402,0.4166,2.7412,5.45850913,5.319598922,0.14650495549403,0,0,0
"4842",35.889308,1.3451,1.3638,1.6042,-3.7894,3.6102,3.9175,3.6402,0.4166,2.7412,5.44270209,5.263180003,0.189416806802071,0,0,0
"4843",36.157098,1.2349,0.1035,0.623,9.2318,-4.603,11.5639,3.8154,-2.1377,-1.9791,1.12381926,0.344625771,0.38695847412297,0,0,0
"4844",36.184737,1.1965,0.0228,0.4709,9.2318,-4.603,11.5639,3.8154,-2.1377,-1.9791,0.8538789,0.260446691,0.273566262785164,0,0,0
"4845",36.186102,1.1119,-0.0247,0.3861,9.2318,-4.603,11.5639,3.8154,-2.1377,-1.9791,0.58600491,0.220456681,0.195177236475961,0,0,0
"4846",36.224931,0.9941,-0.0205,0.2947,9.2318,-4.603,11.5639,3.8154,-2.1377,-1.9791,0.27550315,0.20725407,0.170623485979633,0,0,0
"4847",36.227971,0.8367,-0.0496,0.258,9.2318,-4.603,11.5639,3.8154,-2.1377,-1.9791,0.03090895,0.225101635,0.187095093296019,0,0,0
"4848",36.229388,0.8367,-0.0496,0.258,8.1032,-7.8021,10.0413,3.8154,-2.1377,-1.9791,0.03090895,0.283844313,0.210147143633497,0,0,0
"4849",36.231027,0.8367,-0.0496,0.258,9.1027,-7.5092,11.553,3.8154,-2.1377,-1.9791,0.03090895,0.342586991,0.213660578644537,0,0,0
"4850",36.233452,0.8367,-0.0496,0.258,9.1027,-7.5092,11.553,3.2617,-2.8847,-1.9944,0.03090895,0.408323923,0.208167508044149,0,0,0
"4851",36.249631,0.713,-0.0916,0.2861,9.1027,-7.5092,11.553,3.2617,-2.8847,-1.9944,0.20138723,0.469969382,0.172143239175825,0,0,0
"4852",36.27456,0.6367,-0.1456,0.3023,9.1027,-7.5092,11.553,3.2617,-2.8847,-1.9944,0.28202846,0.514567013,0.15134305444437,0,0,0
"4853",36.277451,0.6367,-0.1456,0.3023,9.1027,-7.5092,11.553,2.3693,-3.4516,-1.6008,0.28202846,0.551100521,0.131806359668278,0,0,0
"4854",36.294817,0.4888,-0.2026,0.257,9.1027,-7.5092,11.553,2.3693,-3.4516,-1.6008,0.4539788,0.584943854,0.0926844993525194,0,0,0
"4855",36.297851,0.4888,-0.2026,0.257,7.5301,-8.7699,8.7329,2.3693,-3.4516,-1.6008,0.4539788,0.601592153,0.0807270900383836,0,0,0
"4856",36.300055,0.4888,-0.2026,0.257,8.7443,-8.1774,9.582,2.3693,-3.4516,-1.6008,0.4539788,0.614488449,0.0628461598442696,0,0,0
"4857",36.316603,0.3123,-0.2437,0.1573,8.7443,-8.1774,9.582,2.3693,-3.4516,-1.6008,0.61833573,0.626185604,0.033847275544444,0,0,0
"4858",36.354933,0.3123,-0.2437,0.1573,8.7443,-8.1774,9.582,2.4483,-3.7502,-0.3278,0.61833573,0.62187095,0.0375108782498565,0,0,0
"4859",36.358063,0.162,-0.2923,0.0062,8.7443,-8.1774,9.582,2.4483,-3.7502,-0.3278,0.68827827,0.617556296,0.0403376312152699,0,0,0
"4860",36.36002,0.0845,-0.359,-0.1289,8.7443,-8.1774,9.582,2.4483,-3.7502,-0.3278,0.64736354,0.603581101,0.037200059223005,0,0,0
"4861",36.366017,0.0845,-0.359,-0.1289,5.6098,-8.7277,9.5743,2.4483,-3.7502,-0.3278,0.64736354,0.585761634,0.0531549218916048,0,0,0
"4862",36.367823,0.0845,-0.359,-0.1289,6.6384,-7.8523,10.0159,2.4483,-3.7502,-0.3278,0.64736354,0.567942167,0.0596776109556911,0,0,0
"4863",36.369245,0.0909,-0.3798,-0.1644,6.6384,-7.8523,10.0159,2.4483,-3.7502,-0.3278,0.62046179,0.542480704,0.0745019142725494,0,0,0
"4864",36.436197,0.0909,-0.3798,-0.1644,6.6384,-7.8523,10.0159,1.9678,-4.6613,1.2056,0.62046179,0.525672578,0.0739118676812991,0,0,0
"4865",36.440502,0.1068,-0.404,-0.206,6.6384,-7.8523,10.0159,1.9678,-4.6613,1.2056,0.58294176,0.508864452,0.0689027303517836,0,0,0
"4866",36.443203,0.0234,-0.4175,-0.2328,6.6384,-7.8523,10.0159,1.9678,-4.6613,1.2056,0.57095035,0.495808329,0.0655969500099232,0,0,0
"4867",36.445207,-0.0634,-0.4454,-0.1497,6.6384,-7.8523,10.0159,1.9678,-4.6613,1.2056,0.57518919,0.49056401,0.0608463670480405,0,0,0
"4868",36.447611,-0.0634,-0.4454,-0.1497,3.4264,-8.7801,6.8926,1.9678,-4.6613,1.2056,0.57518919,0.480777549,0.0531001534567265,0,0,0
"4869",36.450436,-0.1958,-0.461,-0.0248,3.4264,-8.7801,6.8926,1.9678,-4.6613,1.2056,0.54852632,0.470991088,0.0415227561755237,0,0,0
